Finally, most students spend at least 20 years in school.	I_S0
it is really a long time for the teachers and students to get along with.	I_S0
I believe that the period in the school would be unforgetable for most students.	E_S0
As I said before, friends are important for most people, but many people spend most of their life without friends, and they still live a normal life.	B_C1
someoen even can achieve greatness in some area, because they do not need to spend their time with their friends and have more time to learn, so I  believe that students are more inflenced by their teachers.	E_C1
 
I certainly agree with the statement that the people in this age are more likely to help the strangers who need help.	S_T0
Firstly, people have more ways to help the strangers easily through the techonology.	S_M1
For example,  Tencent, one of the biggest internet company in China, established a big internet platform which called Tencent public warefare.	B_S0
This plateform is aim to help the people who need help from the whole country.	I_S0
And the website of the Tencent public warefare is really popular, people know those poor people's stories from the websit and to donate the money for those people who need.	I_S0
And it is said this website can rais almost 2,000,000 in one day, and those money will be sended to those people by the organization.	E_S0
Secondly, people live a better life, more and more people have enough time, enough money to help others.	S_M1
Contribute to the developement of economic and techonology, more people do not need to worry about food, clothing.	B_S0
They can pay more attention on the spirit life.	I_S0
And helping others can be one part of it, bring the happiness to others also can make ourself satisfied.	E_S0
Over all	S_S2
 
Recently, a controversial topic has raised a heated debate: whether an ambitious dream is better for people.	S_T1
Some people claim that people with ambitious dreams are more likely to gain great achivement.	B_T0
However, from my perspective, people will benefit more when they focus on realistic goals.	E_T0
My reasons and examples are given below to illustrate my standpoint.	S_T1
First and foremost, people can eaily set daily tasks, which will help them be closer to their goals step by step and achieve their goals in the end.	S_M1
For realsitic goals, every step to the goal can be predicted, so people can make plans at the beginning to decide what they should do at first and what to do next.	B_S0
But the ambitious dreams are always too far from the reality that people even do not know how to make their first step.	I_S0
So the dreams remain the dreams even many years later juat because it is unrealistic to be closer to them.	I_S0
For example, one of my classmates in high school always dreamed of earning one billion dollars in the future without thinking of how to achieve it.	I_S0
Then he found studying in school cannot help him earn money, so he just applied himself to computer games, through which he did not need to think that he cannot achieve his dream.	I_S0
But then the teachers talked to him that he can set simple goals such as going to a good university or finding a good job first.	I_S0
And from then on, he began to work hard to be closer to his favorite university gradually.	E_S0
Furthermore, because realistic goals are easier to achieve, people can gain confidence and happiness from them.	S_M1
People who always set realistic goals for themselves are more likely to feel satisfication from simple achivements like getting good grades in an an exam or learning a new skill.	S_S2
But people with ambitious dreams will think although they have achieved a lot, they are still far away from their dreams, so they gain simple happiness from	O
 
I think it is better to relax by doing physical exercise than relax by watching a movie or reading.	S_T0
Frist, when we feel tired, we want to relax our brains more, watching a movie or reading may make us more tired.	S_T1
Second, doing physical exercise can improve our spirit and get more vividfy, we could be physical even though it is tired when doing that.	B_T0
Third, doing physical exercise is interesting and we can do that with our friends, we can not only do exercise but can talk during that.	E_T0
When I was fifteen years old, tired with study and relaxed by reading.	S_M2
But my friend called me playing pingpang.	B_S0
We played very happy that day and I never felt so excited before.	I_S0
When we got a rest during playing, we talked about some interesting things, that made us laughing.	I_S0
After that, I felt enery to do my study.	E_S0
So I think it is better to relax by doing physical exercise.	S_C2
 
Every one have different feeling form the happniess when they work.	S_I0
But Iam argue with this statement beacause I think the workers would do more statisfaction work when they doing different types of takes while others.	B_T1
Do the same types can let people more focus on the one question  If peopele just constanly do the one thing and coninution impovement that thing were let pople felt happy because Focus on one thing is more fulfilling.	I_T1
Everyone is good at different things .	I_T1
If constanly try something different there is frustration to sick to things these are often depends on the rational,is need to pay hard and lot of peopel are hard to do, is to do after can bring many benefits is delay to meet.	E_T1
I used to practice vocal music every day .	S_M2
when I saw a little increasein  my vocal music level., Ifelt vert fulfilled and satisfield  Presistence shows that you are already on the road to success.	B_S0
the concepr of persistence always reminds peoplr of many heros.	I_S0
when we constanly to do one thing we will feel the satisfiled and feel proud of walking with heroes	E_S0
 
Finding jobs is always a hotly debated topic.	B_I0
People are all considering about many factors of job, like salary, holiday, and security.	E_I0
Some insist that they just want a secure job to assure that they can have a healthier body and blissful life.	S_T1
Others reckon that they would like to find a more satisfying job so that they can not only have a relaxing life, but a better quality of life.	S_T0
I agree the latter standpoint.	S_T1
I think a more fulfilling job is beneficial to people.	S_T0
First of all, a job contented can make person have a better mental health.	S_M2
For example, My uncle is an office worker who is always sit in the chair and just writing the article from 8:00 am. to 10:00 pm.	B_S0
His job may be the most secure job.	I_S0
So it's difficult for him to have a spare time to release himself, which leads him to get a mental sickness.	I_S0
However, my mom is a saler who sale the child's courses.	I_S0
It's not a secure job for her.	I_S0
Because some parents have a bad temper that may have a quarrel with may mom even beat my mom.	I_S0
But most of time, my mom always chat with many children so she has a young heart and a good temper.	I_S0
She is contented with her job.	I_S0
Hence, the secure job can not assure people's mental health.	E_S0
Second, a satisfying job can guarantee people's quality of life.	B_C1
For example, my classmates' dad is a engineer who  All in all, a satisfying job haves more advantages than secure job.	E_C1
 
Our country become more and more powerful, and our economy  increasing very fast, so there are have some things will change in the future.	S_I0
Such as our transportation, transportation is very important in our life.	B_T1
Some people think that the car will increase in the future, because people become rich and rich, they have ability to buy more and expensive cars, but some people claim that the car will decrease in the future, because the techonology graduately stronger than before.	E_T1
Personally, I believe that the car will less than today, because the techonology will be more advanced.	S_T0
Firtly, a majority of people advocate the green travel, so less and less car will appear in the future.	S_M1
For example, at the begin many people will drive their car to go outside, but in the furture, the time is change, many people advocate we need to take the bus and subway to reduce environmental pollution, because it is good for our mental and physical health.	B_S1
People will start this health way go outside, so the car will decreased.	E_S1
secondly, our country become more and more powerful, so the techonoloy also become very advanced than before.	S_M1
It is opportunity for us to change our life, when techonology become more advanced, it will have more high level transportantion let us use.	B_S0
we can no londer just take the car to arrival what place we want to go.	I_S0
Maybe we can take the airway to go to school or other place in the future.	E_S0
Finally,  the car will de	S_S2
 
"Hey, do you have a free-style?" which almost becomes a greeting sentence among most young people in China, for this came out from a very cool and popular singer star.	B_I0
Meanwhile, Chairman Mao's name can be heard very frequently among elderly people, the reason which even does not need to explain, can be clearly seen that Mao's exploits about the construction of New China had a deeply impact on our Chinese people, especially the elders.	I_I0
Therefore, i do not agree with the opoinin mentioned in the Qestion.	E_I0
As far as i am conerned, only if the celebrites have positive energy, they are able to play a significant role in both the yougers and the elders.	S_T1
First and foremost, celebrities can be compared as a summer's day, positive energy, just like the indispensible sunshine can be found on them.	S_M0
Through them, every person, not just the children or the old people, can cultivate a well behaviour, or learn something useful from them.	S_S2
Secondly, celebrities are the deep srpings of dreams.	S_M0
For instance, Deng Yaping, the famous Chinses Ping-pong player who doesn't have much talents, but in the end, after endless practices, she was the Champion of that generation.	B_S0
It is the reason why there are so many people like her, both the young people and the elder people.	I_S0
For the reason of Deng Yaping, they know the meaning of sticking on one thing, then their dreams may be come true.	I_S0
After all, where there is a will, there is a way.	E_S0
Last but not least, there will be common interest among both young and elder people if the celebrities they like are the same.	S_M0
Through this common issue, the commuicational gap between these two generations may disappear.	S_S2
In conclusion, Celebrities play a key role in both young and elder people.	S_C2
 
Nowadays, people pay more attention to the teaching methods or ways .	B_I0
Students can get mor eknowledges and form their personality in their schools.	I_I0
An interesting disscussion has arisen among people: whether the strdents are influenced  more by their teacher or by their friends?	I_I0
As far as I am concerned, I completely support the ideal that the teachers caused more effects to their students.	E_I0
This is not only because that the teachers will broad the student's horizons, but also because that the teachers can teaches them more kowledges than the friends.	S_T1
Teachers can broad the students horizons.	S_M1
In that way, the teachers can teach the students to have onther perspectives when thinking about the things, the students will think for things in a different kind of view, which will benefit them in their lifelong journey.	B_S0
Also, since the teachers are more experied than the students, they can tell them about some situations tey have never seen before, so their students can be calm and self confident when they meet the same situation.	I_S0
Take my friend Take as an example.	I_S0
When he was in primary school, his English teacher has already been to America for years, so his teacher told him a lot of things about American culture.	I_S0
When he go abroad to USA recently, he told me that he can easily get used to the American life, and he makes a lot of friends with foreign people, this is all due to his ehlish teacher has already told him about lifes and syles in America.	E_S0
Teacher can teach the students more knowleges than the same ages.	S_M1
Since many teachers may graduate form a university, yhey get a better diploma tham their students, therefore, they may know more knoleges than teirs students, so their students can learn something form them.	B_S0
However as for friends, they are almost in same age, so they can't do such things.	I_S0
Take me as an example.	I_S0
As a high school student, the teachers really teachs me a lot of things about some basic knowledge and skills, as the history, the art and so on.	I_S0
However, my friends can't teach me such things, so the teachers makes more influences on me.	E_S0
To put it into a nutshell,  students are more influenced by their teachers rater than their f	O
 
When it comes to the task concerning cooperation, I surely attend that working collaborately is much more conducive to students' projects.	B_I0
Teaming with others enables us to learn something available from partners and exposes us to more demanding and challenging jobs,  which indisputably contributes to our enhancement.	I_I0
Working with others also stimulates us to develop original and novel thinking.	E_I0
However, it's arduous for us to achive our accomplishment if we work alone.	S_T1
In the first place, woking with others provides us a golden opportunity to exchange ideas and messages with teammates.	S_M1
The way how people analyse and deal with an issue varies  from person to person.	B_S0
Each approach repersents one way to tackle one prblem.	I_S0
Analysis and comparison will be valuable when all kinds of approaches mixed,  people can absorb new thinking way from others and shape dissimilar solutions, which helps the comprehensive and creative development of the project.	E_S0
Second, people have the tendency to strive for more demanding and risky projects if they possess  abundant energy.	S_M1
Everyone in the group will commit himself or herself to the project, considering it tremendously holy.	B_S0
Nothing is impossible when everyone utlizes whatever he can to promote the development of the project.	I_S0
Everyone works together to render it more specific, practical and complete once an idea comes out.	E_S0
From what has been discussed above, I assert the belief that co	O
 
Parents like their child to be successful in school.	B_T0
They know that doing well in school can have many future benifits for the child.	E_T0
That's why they give their chidren financial award when they get good grades to spark their passion for studying.	S_T1
However,from my perspective,giving money as an award is not so good.	S_M0
It may have some short-term results,but ies destructive effects on the child's life are enormous.	B_S0
First and foremost ,giving money as  an reward probably make kids mamminish.	I_S0
Money is just a kind of reward of hard work or good grade.	I_S0
Knowledge and other things you could get from school are actually more significant.	I_S0
Many students of mine now are showing off their clothes,sneaker,bagsand so on but pay little attention to study.	I_S0
This may be the result of giving money to child.	E_S0
Secondly,a soon reward after getting a high score may make children relaxed.	S_M0
Every time I get a good grade ,I want to relax myself such as playing computer games or others.	B_S1
Giving money may lead to a more serious consequence.	E_S1
Instead of giving money ,taking your children to travel or giving them reward like books are better choices.	S_M0
Not only can they relax themselves in a healthier way ,but also be aware of the ahcievement og high score.	S_S2
By and large ,giving money to a child for high grades have many negetive consequences on his life.	S_C2
 
I agree with the statement mentioned in the question.	S_T1
Someone may argue that doing physical exercise appears much better for our health than watching a movie or reading a book.	S_M0
This is indeed the case.	B_S0
However,the key word in the statement is 'relax',not 'fit'.	I_S0
In regard to 'relax',I will reason the topic in two aspects.	E_S0
The first aspect of 'relax' is to relax our body.	S_M0
Obviously,watching a movie or reading a book while seated in an armchair beats perfectly doing physical exercise while straining our muscles and being exhausted.	B_S1
The former hits the goal of relaxing,whereas the latter rushes to the contrary.	E_S1
The second aspect,and the more abstrat one,is to relax our mind.	S_M0
In this realm the former also wins the competition.	B_S0
By watching a movie or reading a book,we delve into a wonderful world of stories where we hand our mind completely out to the author,and need not think harshly on ourselves (we could not have books of hieroglyphs or difficult maths descriptions to relax!).	I_S0
The former method will have our sight and mind led by the ongoing process of the story without losing too much of  our brain cells.	I_S0
Doing physical exercise,however,drags us into a challenge.	I_S0
Even if we avoid fierce,competitive sports which George Orwell once stated as 'provoking hatred',we are faced with the battle of our mind and our sore muscles in jogging,consistent requirement of willpower in yoga,etc..	I_S0
In that case,the former also performs much better in relaxing our mind than the latter.	E_S0
In summary,watching a movie or reading a book is indeed a better choice instead of doing physical exercise when it comes to the key word 'relax',and in both flesh and spirit aspects I agree with the statement.	S_C2
 
What is you impression toward university professors?	B_I0
nowadays, when we mentioned professor, the first word in our mind is " rich".	E_I0
As a matter of fact, most of the professors nowadays own their private corportion, and they gain most of their money from their business.	S_T0
so, there is no need to improve the professor's salaries.	S_T1
To begin with, more money should be spended on improving equipments of the university.	S_M1
In fact, the more fund are spend on epuipments, the high quality the education would be.	B_S0
For instance, if universities spend a weath of money on renew the study facility on the chemical lab, all the chemistry major students chould get benefit from it.	I_S0
For the students, they have more access to do the experiment, so they will get more accurent data from the new facility.	I_S0
Then, the quality of education are improved.	E_S0
On the top of that, as I have said, improving the salaries for professors is helpless for profeesor's income.	S_M1
In order to improve the quility of education, collage should put more attention on the access of the lab.	B_S1
In fact,	E_S1
 
With the rising of people's living standard, people will pay more attention on other respects such as education.	S_I0
And there are many approaches to improve the quality of educaion, so take university professors' salaries into consideration, a lot of individuals have an assertion that a favourable avenue to enhance the standard of education is to spend more money on salaries for university profeeeors becasue it can enable professors to be occupied with teaching and improving their teaching skills.	S_T1
However, I strongly disagree with the statement, and my reasons and exmaples are as follows.	S_T0
First of all, there are various methods to raise the standard of education, such like upgrade diverse advanced facilities.	S_M1
Faced with the development of teachnique rapidly, the universities are supposed to update some Mul-ti media equippments and applicance.	B_S0
For instace,I can clearly remember that ten years ago, there were no up-to-date facilities in my primary school.	I_S0
So during the class, my English teacher had to write every important details on the blackboard in order to make sure that the whole class can understand the knowledge.	I_S0
And there is no doubt that the method was extrememly time-wasting and also made low efficiency.	I_S0
Finally, in the end of the sememter, a number of students in our class could not get ideal grades due to the outdate facilities, though my teachers had tried her best to teach us.	I_S0
However, the school upgraded many advaced facilities these years, and it is convenient for teachers to teach.	I_S0
Therefore, the quality of education was improved exceedingly.	E_S0
Admittedly, it is true that is the university proferssor gain more salaries in eaching career, they will spend more time and energy on teaching.	S_M1
Undoubtedly, their teahcing skills will be improved, so the students can learn more information and gain more important knowlege from the teachers.	B_S0
What is more, the teachers will have a positive mood due to the rise of their salaries, so they will convey the happy and ethumisiatic to whole class, which will improve the efficency of teaching and learning.	I_S0
However, many people can keep a balance between wokring and chaing more money.	I_S0
Thereby, it is really dangerous that these university professor pay more concentrate on pusuing money instead of teaching.	E_S0
To put all into a nutshel, from my perspecitve, I certainly refute the explaination that the university should spend more money on salaries for university professors.	B_C1
For two reasons, there are more various ways to improve education quality and the professors will be disturbed by moeny	E_C1
 
Many people would say that they have the ability to become friends with a person who they even just met, and that make them really happy.	B_T1
After all, make a lot new friends can make someone's life more abandence.	E_T1
However, from my point of view, I am more likely to have the ability to connect with several old friends.	S_T0
In the first place, I have to say that making many new friends can make you know a lot knowledge in many different areas that told by these friends.	S_M0
However, in my opinion, these knowledge do not always good for people.	B_S0
If you meet a guy who usually steal others' things, and he usually tells you the skills in stealing and how he can become rich easily.	I_S0
You can truly wide your version, but can you promise you will never think about using these skills to stole other people?	E_S0
In addition, the small number of people know you better.	S_M0
When you connect with them ,they will make you feel comfortable and feel like home.	B_S0
Take myself for example, last time when I finished my final exam, I dicided to hang out with Lily, who has been my friend for thirteen years.	I_S0
But because the teachers have to talk to us after the exam, I got late.	I_S0
When I got to the restaurant that we dicided to meet each other, she had already ordered my favorate food, and Iwas hungry because of the whole day long exam!	I_S0
And if I went out with some new friends, they may not concern about me, which can make me feel a little unhappy.	E_S0
What is the most important that these old friends are reliable.	S_M0
For instance, once I was buying some pens which I needed in a store, I do not bought enough money.	B_S0
And there I met some new friends, I tried to ask them for help, but they just said sorry because they do not have much money and they may need to use them.	I_S0
Finally, I have to call Alice, who is also one of my best friends and is not far from me, ask for her help.	I_S0
When she heard my problem, she hurried to the store, and lend the money that she would use for her lunch.	E_S0
On the basis of the	S_S2
 
AS FAR AS I CAN SEE,PARENTS OFFERING THEIR SCHOOL-AGE CHILDEN MONEY TO MOTIVATE THEM TO LEARN IS A VERY COMMON THING.	B_T1
I, HOWEVER, DON'T AGREE WITH THEM.	I_T1
IN MY OWN EXPERIENCE,MY PARENTS ONCE REWARDED ME FOR MY GOOD PERFORMANCE IN AN EXAM.	E_T1
TELLING THE TRUTH,I WERE REALLY INSPIRED BY THIS ACT.	S_I0
AFTER ALL, CHILDEN ARE MORE LIKELY TO BE TEMPTED.	B_S0
I USUALLY USE THIS MONEY TO BUT SOME CANDIES, CHOCOLATES, SPICY STRIP AND SO ON.	I_S0
HOWEVER, AS TIME GOES BY, I AM ALSO GROWING UP ,AND MY THOUGHT, WERE NOT BEEN CONTORLED BY MY PARENTS, I WANT TO WHAT I WANT, LEARING SOMETHING I REALLY INTERESTED IN.	I_S0
SO MORE MATURE THOUGHT MAKE ME NO LONGER RESTRICT.	I_S0
AND THEN, SUCH A LITTLE MONEY CAN NOT CATCH MY ATTENTION,PASSION FOR LEARNING NATUARLLY DIMINISHES.	I_S0
IN ONE WORDS,ONE THING YOU MUST DO IS NOT OFFERING MONEY BUT TO CHANGE YOUR CHILDEN MIND.	I_S0
ONLY YOU THINK THAT HAVING BETTER COURESE IS THE ONE WAY TO GET SUCCESS, ONLY YOU KNOW HOW HARD IT IS FOR YOUR PARENTS TO AFFORD YOUR EDUCATION .	I_S0
MAYBE, YOUR CHILD WILL BE TOUCHED, AND THEY WOULD KNOW STUDYING IS A RIGHT THING TO DO.	E_S0
MONEY REPRESENTS SNOBERY,	S_S2
 
Without doubt, Internet can provide plenty of information about almost everything.	B_I0
However, now whether acessing so much information creates problems is controversial.	E_I0
As for me, I think Internet indeed provide us many valuable information.	S_T0
Firstly, the information Internet can provides is about varities of aspects and almost about everything, which is richer than books or newspapers or other printed things can provide.	S_M0
As we know, because of the limited length, we can hardly see a book can contain much knowledge, however, this problem is easy to be settled by Internet.	B_S0
If we use Internet to learn things, we can find many websites have almost everything we may be would like to know.	I_S0
That's because Internet has unlimited capacity.	I_S0
For example, if we want to know something about the whole history of humans, there are two methods we can choose.	I_S0
The first way is to read books and other literature, which means we have to try to find as many books as we can and also only we go to mnay libraries can we find enough books we need.	I_S0
Sounds we need to pay lot attention.	I_S0
However, if we can choose the other way, using the Internet, we can easily get many information we want.	E_S0
Secondly, using Internet means easier way to learn knowledge.	S_M0
It's widely acknowledged that Internet made our lives more infficient, rapider and more convenient.	B_S0
Nowadays, people don't have many free time to do what they want.	I_S0
Most of us just have some break time, and because these time short and limited, it seems hard to make it useful by reading.	I_S0
If we read during these time, we may even cannot find what we want when we need to go back to work or study again.	I_S0
However, using Internet is a fascinating way to use these time.	I_S0
By using the search engines, we can find the information we need faster.	I_S0
Then we can receive those information everytime and everywhere if we want, just like when we wait for the bus.	I_S0
It seems better to learn a little instead of doing nothing.	E_S0
Internet indeed provide us many different information consists of valuable, practicle information or some boring and useless things.	S_M0
However, it's our duty to indentify what we need and choose the best things to absorb.	B_S1
Though there are so much information on the Internet that someone may feel confused and puzzled, it is not hard to learn to only learn what is beneficial.	E_S1
All in all, though the Internet provides so many information may makes someone worried about it, I really believed that what we get whether valuable is up to ouselves, and most of us can get practicle information on the Internet.	S_C2
 
According to the question ,my view is doing sports is more effective than blocking ourselves in the rooms watching TV or movies or reading books.	S_T1
it is broadly acknowledged that doing sports does good to both physical and mental health, contributing to our all-around fitness.	B_S0
Let me make up an example,when we feel angry or overstressed ,joging on the pavements in a park would be not more pleasant .	I_S0
Or after a whole day beng stone in front of the screen,it is a present for you to free yourself on the bicycle ,wandering through the gentle night and the trees and bushes hugging flowers standing along the roads.	I_S0
It is so relaxing to imagine ,not to mention put it int practice.	I_S0
The warmness and the fraguents are cannot be obtained in lines or in seats.	I_S0
Second to it ,its a double-win stragegy,while throwing off your buries,you also get the opportunity to win a pair of perfect body.	I_S0
But think about our friends in the armchairs all day , they can only receive a pair of tiring eyes and a pair of painful legs ,which is just transfer our mental tirness to the physical one ,in which I beg for a differ.	I_S0
Someone may says doing physical exercise is more difficult to access or to stick to ,nevertheless,its all-exercise time!	I_S0
Everybody now can see the importance of exercising ,we can see the grandmathers dancing on the square,little children swimming in the long pool,ladies and gentlements sweating  on the heated competition on the summery playground.	I_S0
While we enjoy ourselves in the sports ,we can absolutely free ourselves.	I_S0
In our school ,teachers encourage us to spend more time on the tennis playground .	I_S0
So, from my own angle,its beeter	E_S0
 
Nowadays some parents offer their school-age children for each high grade they get in school.	S_I0
I do not think it woukd be a good idea for the following reasons.	S_T0
First and foremost, using money to stimulate child to learn might do harm to his learning habits.	S_T1
As is generally acknowledged, learning is one of the elementary thing for every school-age child, and thus it is of vital importance to for a child to develop a good learning habit.	B_S1
If learing is strongly connected with money, they may not be able to concentrate on learning and may focus on the monely solely, which means that the purpose of their learning may be directed to a wrong direction.	E_S1
Second, money may lead to envy among the children.	S_M0
For some children with poor grades and strong desire for money, it may finally result in their cheating in the exam.	B_S0
And for those with good grades, they may be isolated and hated by others for the envy for the money they have.	I_S0
It also increases the chance that they are bullied for money.	E_S0
Last but not the least, the effect of encouragement to children may soon wear out after several times of , and the children may desire for more.	S_M0
And once such desire is developed, it would be hard to wipe the influence off from a child.	B_S1
It is dangerous to make a child too desirable for something that is normally used in the world of adults.	E_S1
Some supporting the method may argue that money is a good encouragement to children with good grades, however we should recognize that exposing children to money too early may not be such a good thing.	S_M0
Doing so might contribute develop their money persuing characteristic at a early age, which is definitely bad for their future development.	S_S2
Over all, I do not think it woukd be a good idea.	B_C1
Parents should think up better ways to help their children to learn better instead of simply giving money to encourage children.	E_C1
 
The issue of whether the ability to relate well to people is more important than studying hard in school in order to succeed in a future job is highly debatable.	B_I0
On one hand, studying well in school can help students get good grades which will lead them to a good university in the future.	E_I0
Then, they can have a satisfactory job that means they are successful.	S_T0
On the other hand, if a person has a great ability to relate well to people, they can have wonderful relationships with their friends which is benificial for them both for their job and now.	S_T1
In the ultimate analysis, I contend that it is good for people' s future jobs if they pay more attention to their study in school.	S_S2
Undeniably, it is very important for people to have great relationships with others.	S_M2
Since when they are in school, they will meet many people.	B_S0
Students need to spend lots of time studying at school that means they spend plenty of time staying with their classmates.	I_S0
They can communicate about study, eat and play together.	I_S0
By getting well with each other, they can gain a lot of benifits like knowledge and joy.	I_S0
If students have problems, they have to ask their teachers for help.	I_S0
So, they also need to be polite to their teachers which is also a way to relate well to others.	I_S0
Therefore, relating well to people is significant to students.	E_S0
However, studying well is more important than relating well to people.	B_C1
If we do not study  well at present.	E_C1
It is hard for us to have a good job in the future.	B_S0
Now, our country has developed very quickly and there are many great people.	I_S0
So, the competitions are very fierce.	I_S0
We can not find a  great job in the future unless we have a beautiful graduate which needs high grades.	I_S0
Take my elder brother as an example, he has a good ability to relate with others, so he has many friends.	I_S0
However, he did not study hard in high school.	I_S0
So he studied in a bad university.	I_S0
He worked in a company which has low salary.	I_S0
His friends can not help him because he do not know many skill.	E_S0
 
In our daily lifes include different things, such as works, relaxing and so on.	B_I0
At the same time, our has many choices can relax our body and mood.	I_I0
For example watching a movie or reading a book, and doing physical exercise.	I_I0
Different people wii have different methods.	E_I0
In my opinion, watching a movies or reading a book better than doing physical exercise to makes me relaxing.	S_T0
When I'm tired, I always watch a movies, also read a book, because it can relax my mood.	S_M1
I can forgot bad things through watching a movies or reading a book.	B_S0
In other aspect, I also relax my body , my brain, It is a good method, also a well- know method, because many young people always choose this method to relax them on weekend.	I_S0
For exanple, I have many wokrs on today, and my work already use my many powers.	I_S0
On this time, I watch a great movies, it can makes me happy, makes me full of power.	I_S0
For reading a book to  realx our body also is this principle.	E_S0
Many people said doning physical exercise also can relax ours.	S_M1
It is truth, but it makes our body still tired, when we ready to study, I also feel very tired, because I cost my power on it.	B_S0
On other aspect, watching a movie or reading a book can makes our mind to get more knowledge and idea.	I_S0
When we ready to study, we can use the movie and book' knowledge.	I_S0
It is good for our work and daiy life.	E_S0
So in my opinion, watching a movie or reading a book than relax by doing physical exercise.	B_C1
Now, has many young people like watching movie, and their can get many knowledge on book.	E_C1
It can helps them work	O
 
Nowadays, modern peopel are living under a lot of pressures,which result in little time for parens to accompany their children since they are so busy with their work.	B_S0
Overwhelmed as parents are, they are desperate to leave some time for their kids.	I_S0
However, there are lots of debate related to how to make use of this precious time.	I_S0
Some individuals thinks that parents should spend time doing ativities relevant to schoolwork with their children, while others emphasize the signicance of fun games or sports.	I_S0
From my perspective, I prefer the latter for the following reasons.	E_S0
First and foremost, although study plays an important role in children's lives, playing	O
 
In current, many parents offer school-age money for each high grade .	B_I0
I thnk this is a good ideal,by that I have two reason about this tropic , first if you offer money , that can reduce children pressure .	E_I0
second they will konw thy must study effctive and work hard,so I think ths is a good ideals.	S_T0
Offer money can make children to confetable syudy.	S_M2
if doesn't  offer money .	B_S0
The children will offer moner by them-self maybe they will feel pressure and can't  spent a lot time to study .	I_S0
For example if one children can't offer their school-age money and he has a lot of homework , Maybe he can't fell live easy and have not a good grade ,then he can't  have confidence and feel a lot of pressure ,even he will do some exterm things .	I_S0
so I think parens should offer their childern money.	E_S0
this ideal will make childen study very hard .	S_C2
because if they can't get a good grade ,  they can't get monny .	S_S2
By that I mean children konw what they  should do , so they can have a puepose	O
and they wil	O
 
now there are many parents who give money  rewords to their children when they get good grades.	S_T1
I think it is a good idea.	B_T0
but after give money,they should also teach them how to use it.	E_T0
i‘ve always advocated money rewards for children,especially for chinese children who're only children,because the chinese tradition of parents is to spend money on their children.	S_M1
but if the parents just spend money on theit kids for no reason,it can lead to a bad future for them,if the money become a part of reward when the child get high grade, the child will realizes that it takes his efforts to get everything.	B_S1
at the same time,let children learn how to control money.	E_S1
for example，my sister's child was still in elemantary school.	S_M1
While practicing the piano,my sister adopted the method of rewarding 1 yuan per hour,and if she did well in the competition,my sister would reward her 10 yuan or more.	B_S0
In about three months,the little guy saved about two hundred or three hundred yuan.	I_S0
but she didn't spend the money to buy toys or things that she only enjoyed herself.	I_S0
she used her money to invite her father and mother to have a meal in her favorite restaurant,they all very happy.	E_S0
so i do not think there is any bad influence in giving children money ,as long as parents can teach them how to use the	O
 
I strongly recommend that children need to learn from their mistakes.	B_T0
Because in children's mind, there is no such thing is good or bad, when they facing a problem, they will make the decision by their own without any other's opinions, and they will compare their decision with others, and they will learn what is right.	I_T0
In the circumstances we are talking about, I will list two different circumstances.	E_T0
Firstly, making mistakes are the best way for children to learn.	S_M1
For example, when I was a little boy, I was fasinating to play viedo games, there is no doubt that everyone will choose playing instead of studying, for me, the best thing is play video games.	B_S0
And I can play it hole night even stay up late till the midnight.	I_S0
But by the time you play more, you will forget every thing you have to do like homework, assignments from school and challenging exams.	I_S0
Of course, I failed every things except playing games, I was really regret for the time I wasted, after all this things, I decided to make a difference.	I_S0
And I learnt a lot about the mistake I was made.	E_S0
Secondly, if my parents told me that I have to do those things that school required, I would argue with them because young students are very aggressive when someone say the words they don't like.	S_M1
So apparently, there will cost more time for parents to persuade their children to do the things they think are right.	B_S2
Additionally, learning is a prossing for every peo	E_S2
 
In this day and age, with the advancement of science and thecnology, the world has greatly changed.	B_I0
The inventions of Internent, smart phones and so on make our lives much more convinent, but in the meantime, they bring us many troubles.	I_I0
This phenomenon has aroused a heated debate on whether our grandparents' suggestions are useful or not.	E_I0
Somebady says that since they are too old to get in touch with the electronic devices, they do not know the world as much as we do, so we should not follow  their advices.	B_T0
As far as I am concerned, I strongly disagree with the this kind of statement due to the following reasons.	E_T0
First and foremost, grandparents have many life experiences, we can still learn from them.	S_M1
Our grandparents do have experenced lots of historical moments, and they have already faced many essenal choices in their lives, it is needed for us to learn from them.	B_S0
Just take my grandparents for example.	I_S0
when I was still a freshman in my university, I lost my direction, did not know whether I should go abroad for further study or just find a job after my graduation.	I_S0
I turned to my grandpa, who was already eighty and went to university at his time.	I_S0
He told me since I was still young , I needed to broaden my horizons first.	I_S0
That helped me to determined my mind.	E_S0
Furthermore, grandparents are our closest relatives who know us well, they know what we really need.	S_M1
Many of us were brought up by our grandparents, they spent lots of time in breeding us, we all had enjoyable memories.	B_S0
They can put forward the suggestions which we really want.	I_S0
One of my roommates  once broke up with his girlfriend and fell into great sorrow.	I_S0
No matter how hard we tried to comfort him, it didn't work.	I_S0
At last we called his grandparents since he was brought up by them.	I_S0
His grandparents soon visited our dorm and told him to cheer up.	I_S0
My roommate cameover  it in the end.	E_S0
Admittedly, I am not denying that it will be difficult for our grandparents to catch up with this era.	B_C0
However, they still have their own wisdoms we can learn from.	I_C0
Their suggestions are still valuable for all of us.	E_C0
 
How to identify a good job plays a crucial role in our daily life.	B_I0
